ID	ID	dates	genre	subgenre	period	title	decade
l0030283	l0030283	1897	Poetry	Poetry	Moderne	Freiheit	1890
l0030422	l0030422	1897	Poetry	Poetry	Moderne	Erdgeist	1890
l0030423	l0030423	1897	Poetry	Poetry	Moderne	Perversität	1890
l0030424	l0030424	1897	Poetry	Poetry	Moderne	Ilse	1890
l0030425	l0030425	1897	Poetry	Poetry	Moderne	Der Anarchist	1890
l0030426	l0030426	1897	Poetry	Poetry	Moderne	Waldweben	1890
l0040054	l0040054	1897	Poetry	Poetry	Moderne	Genug	1890
l0040055	l0040055	1897	Poetry	Poetry	Moderne	Neuweinlied	1890
l0040098	l0040098	1897	Poetry	Poetry	Moderne	Am süßen lila Kleefeld vorbei	1890
l0040099	l0040099	1897	Poetry	Poetry	Moderne	Maimond über dem Dach	1890
l0040100	l0040100	1897	Poetry	Poetry	Moderne	Die Nacht lastet hart	1890
l0040101	l0040101	1897	Poetry	Poetry	Moderne	Ich habe sogar zum Himmel gerufen	1890
l0040102	l0040102	1897	Poetry	Poetry	Moderne	Meine Augen voll Asche	1890
l0040103	l0040103	1897	Poetry	Poetry	Moderne	Wer rief?	1890
l0040158	l0040158	1897	Poetry	Poetry	Moderne	Ein Harfenklang	1890
l0040159	l0040159	1897	Poetry	Poetry	Moderne	Mein Herz	1890
l0040160	l0040160	1897	Poetry	Poetry	Moderne	Nachtwandler	1890
l0040161	l0040161	1897	Poetry	Poetry	Moderne	Nach Jahren	1890
l0040171	l0040171	1897	Poetry	Poetry	Moderne	Sonnenkraft	1890
l0040172	l0040172	1897	Poetry	Poetry	Moderne	Rügen	1890
l0040173	l0040173	1897	Poetry	Poetry	Moderne	Was müde macht!	1890
l0040174	l0040174	1897	Poetry	Poetry	Moderne	Tagebuchblätter	1890
l0040200	l0040200	1897	Poetry	Poetry	Moderne	Das Kummerschifflein	1890
l0040201	l0040201	1897	Poetry	Poetry	Moderne	Schlaf	1890
l0040236	l0040236	1897	Poetry	Poetry	Moderne	Prosa der Liebe	1890
l0040237	l0040237	1897	Poetry	Poetry	Moderne	Ich sah dich, Freund	1890
l0040238	l0040238	1897	Poetry	Poetry	Moderne	Gebet an Pierrot	1890
l0040239	l0040239	1897	Poetry	Poetry	Moderne	Störche	1890
l0040240	l0040240	1897	Poetry	Poetry	Moderne	Moquerie	1890
l0040241	l0040241	1897	Poetry	Poetry	Moderne	Von reifen Früchten	1890
l0040242	l0040242	1897	Poetry	Poetry	Moderne	Liebesfeier	1890
l0040243	l0040243	1897	Poetry	Poetry	Moderne	Epistel	1890
l0040244	l0040244	1897	Poetry	Poetry	Moderne	San Giovanni	1890
l0040245	l0040245	1897	Poetry	Poetry	Moderne	Ein Abschied	1890
l0040255	l0040255	1897	Poetry	Poetry	Moderne	Trutznachtigall	1890
l0040256	l0040256	1897	Poetry	Poetry	Moderne	Das Lied des Steinklopfers	1890
l0040257	l0040257	1897	Poetry	Poetry	Moderne	Goethe	1890
l0040258	l0040258	1897	Poetry	Poetry	Moderne	Aus einem Notizbüchlein der Liebe	1890
l0040259	l0040259	1897	Poetry	Poetry	Moderne	Sommerabend	1890
l0040260	l0040260	1897	Poetry	Poetry	Moderne	Komm in den Wald, Marie!	1890
l0040261	l0040261	1897	Poetry	Poetry	Moderne	Mein Ça ira	1890
l0040262	l0040262	1897	Poetry	Poetry	Moderne	Sternennacht	1890
l0040263	l0040263	1897	Poetry	Poetry	Moderne	Der Welt gelacht	1890
l0040264	l0040264	1897	Poetry	Poetry	Moderne	Lebe!	1890
l0040289	l0040289	1897	Poetry	Poetry	Moderne	Botschaft	1890
l0040317	l0040317	1897	Poetry	Poetry	Moderne	Auf Bergeshöhe	1890
l0040387	l0040387	1897	Poetry	Poetry	Moderne	Sonne	1890
l0040388	l0040388	1897	Poetry	Poetry	Moderne	Morgenfrühe	1890
l0010004	l0010004	1898	Poetry	Poetry	Moderne	Der Junge	1890
l0010011	l0010011	1898	Poetry	Poetry	Moderne	Abendsegen	1890
l0010012	l0010012	1898	Poetry	Poetry	Moderne	Der Wanderer	1890
l0010013	l0010013	1898	Poetry	Poetry	Moderne	Abschied	1890
l0010117	l0010117	1898	Poetry	Poetry	Moderne	Zaudernde Liebe	1890
l0010135	l0010135	1898	Poetry	Poetry	Moderne	Sehnsucht	1890
l0010136	l0010136	1898	Poetry	Poetry	Moderne	Unterm Stadtvolk	1890
l0010186	l0010186	1898	Poetry	Poetry	Moderne	Die Näherin	1890
l0010188	l0010188	1898	Poetry	Poetry	Moderne	Ein Stündchen lang	1890
l0010189	l0010189	1898	Poetry	Poetry	Moderne	Volkslied	1890
l0010190	l0010190	1898	Poetry	Poetry	Moderne	Gekränkte Unschuld	1890
l0010191	l0010191	1898	Poetry	Poetry	Moderne	Mein Bübchen	1890
l00110036	l00110036	1898	Poetry	Poetry	Moderne	Die Thürglocke	1890
l00110037	l00110037	1898	Poetry	Poetry	Moderne	Zwei Bäume	1890
l00110038	l00110038	1898	Poetry	Poetry	Moderne	Die Staubspur	1890
l00110039	l00110039	1898	Poetry	Poetry	Moderne	Die Mütze	1890
l00110040	l00110040	1898	Poetry	Poetry	Moderne	Die Lieblingsspeise	1890
l00110041	l00110041	1898	Poetry	Poetry	Moderne	Das Tuch	1890
l00110042	l00110042	1898	Poetry	Poetry	Moderne	Zaudernde Liebe	1890
l00110043	l00110043	1898	Poetry	Poetry	Moderne	Straßenbild	1890
l00110044	l00110044	1898	Poetry	Poetry	Moderne	Spätfrühling	1890
l00110045	l00110045	1898	Poetry	Poetry	Moderne	Haltʼ Rast	1890
l00110046	l00110046	1898	Poetry	Poetry	Moderne	Ins Schweigen	1890
l00110047	l00110047	1898	Poetry	Poetry	Moderne	Das stille Zimmer	1890
l00110048	l00110048	1898	Poetry	Poetry	Moderne	Zwischen zwei Zeiten	1890
l00110049	l00110049	1898	Poetry	Poetry	Moderne	Die neuen Hellenen	1890
l00110050	l00110050	1898	Poetry	Poetry	Moderne	Leid der Größe	1890
l00110080	l00110080	1898	Poetry	Poetry	Moderne	Leben...	1890
l00110081	l00110081	1898	Poetry	Poetry	Moderne	Ohnmacht	1890
l00110082	l00110082	1898	Poetry	Poetry	Moderne	Mein Lieben	1890
l00110083	l00110083	1898	Poetry	Poetry	Moderne	Gottesdienst	1890
l00110084	l00110084	1898	Poetry	Poetry	Moderne	„Rautendelein“	1890
l00110085	l00110085	1898	Poetry	Poetry	Moderne	Schlossroman	1890
l00110086	l00110086	1898	Poetry	Poetry	Moderne	Meiner Mutter	1890
l00110087	l00110087	1898	Poetry	Poetry	Moderne	Nothschrei	1890
l00110090	l00110090	1898	Poetry	Poetry	Moderne	Vom Schiff aus	1890
l00110091	l00110091	1898	Poetry	Poetry	Moderne	Reiselied	1890
l00140033	l00140033	1898	Poetry	Poetry	Moderne	Gottesdienst der Liebe	1890
l00140070	l00140070	1898	Poetry	Poetry	Moderne	Ohne Liebe	1890
l00140073	l00140073	1898	Poetry	Poetry	Moderne	Wach auf, mein Lieb	1890
l00140087	l00140087	1898	Poetry	Poetry	Moderne	Schneewittchen in der Wiegen	1890
l00170002	l00170002	1898	Poetry	Poetry	Moderne	Am Geburtstag	1890
l00170003	l00170003	1898	Poetry	Poetry	Moderne	Krankheit	1890
l00170007	l00170007	1898	Poetry	Poetry	Moderne	Die Hochzeit zu Kana	1890
l00170008	l00170008	1898	Poetry	Poetry	Moderne	Bergsee	1890
l00170009	l00170009	1898	Poetry	Poetry	Moderne	Herbststimmung	1890
l00170010	l00170010	1898	Poetry	Poetry	Moderne	Letzte Fahrt	1890
l00170011	l00170011	1898	Poetry	Poetry	Moderne	Unfern Husum	1890
l00170012	l00170012	1898	Poetry	Poetry	Moderne	Ein Abschied	1890
l00170013	l00170013	1898	Poetry	Poetry	Moderne	Ein Mädchen spricht:	1890
l00170014	l00170014	1898	Poetry	Poetry	Moderne	Heimwehlied	1890
l00170019	l00170019	1898	Poetry	Poetry	Moderne	Banger Abend	1890
l00170029	l00170029	1898	Poetry	Poetry	Moderne	Im Morgenwind	1890
l00170030	l00170030	1898	Poetry	Poetry	Moderne	Spaziergang	1890
l00170031	l00170031	1898	Poetry	Poetry	Moderne	Mohn	1890
l00170032	l00170032	1898	Poetry	Poetry	Moderne	Junge Frau	1890
l00170033	l00170033	1898	Poetry	Poetry	Moderne	Nebel	1890
l00170048	l00170048	1898	Poetry	Poetry	Moderne	In Sehnsucht	1890
l00170066	l00170066	1898	Poetry	Poetry	Moderne	Unser Glück	1890
l00170067	l00170067	1898	Poetry	Poetry	Moderne	Im Arm des Abends	1890
l00170068	l00170068	1898	Poetry	Poetry	Moderne	Das Leben	1890
l00170094	l00170094	1898	Poetry	Poetry	Moderne	Ecce poeta	1890
l00170095	l00170095	1898	Poetry	Poetry	Moderne	Im Spiel des Lebens	1890
l00170096	l00170096	1898	Poetry	Poetry	Moderne	Im Kahn	1890
l00170097	l00170097	1898	Poetry	Poetry	Moderne	Selig seid Ihr, die Schaffenden	1890
l00170098	l00170098	1898	Poetry	Poetry	Moderne	O bitter kalt war die Winternacht	1890
l00170099	l00170099	1898	Poetry	Poetry	Moderne	Im grünen Schatten der Buchen lag ich	1890
l00170107	l00170107	1898	Poetry	Poetry	Moderne	Aus weißen Wolken	1890
l00170108	l00170108	1898	Poetry	Poetry	Moderne	In einem Garten	1890
l00170109	l00170109	1898	Poetry	Poetry	Moderne	Über die Welt hin ziehen die Wolken	1890
l00170110	l00170110	1898	Poetry	Poetry	Moderne	Dann losch das Licht	1890
l00170111	l00170111	1898	Poetry	Poetry	Moderne	Ich trat in mein Zimmer	1890
l00170117	l00170117	1898	Poetry	Poetry	Moderne	Waldestraum	1890
l00170118	l00170118	1898	Poetry	Poetry	Moderne	Am Waldrand	1890
l00170119	l00170119	1898	Poetry	Poetry	Moderne	Frauenliebe	1890
l00170149	l00170149	1898	Poetry	Poetry	Moderne	Frau Sehnsucht	1890
l00170150	l00170150	1898	Poetry	Poetry	Moderne	Frühling	1890
l00170151	l00170151	1898	Poetry	Poetry	Moderne	Der todte Tag	1890
l00170152	l00170152	1898	Poetry	Poetry	Moderne	Das letzte Lied	1890
l00170153	l00170153	1898	Poetry	Poetry	Moderne	Zur Dämmerstunde war's —	1890
l00170154	l00170154	1898	Poetry	Poetry	Moderne	„Klopfet, so wird euch aufgethan!“	1890
l00170155	l00170155	1898	Poetry	Poetry	Moderne	Ehe	1890
l00170156	l00170156	1898	Poetry	Poetry	Moderne	Müde	1890
l00170164	l00170164	1898	Poetry	Poetry	Moderne	Die Kinder des Glücks	1890
l00170165	l00170165	1898	Poetry	Poetry	Moderne	Wenn Du nur wolltest!	1890
l00170166	l00170166	1898	Poetry	Poetry	Moderne	Eine junge Witwe singt vor sich hin	1890
l00170172	l00170172	1898	Poetry	Poetry	Moderne	Der Abend	1890
l00170176	l00170176	1898	Poetry	Poetry	Moderne	Venedig	1890
l00170187	l00170187	1898	Poetry	Poetry	Moderne	Stille Gedichte	1890
l00170188	l00170188	1898	Poetry	Poetry	Moderne	Die Schwäne	1890
l00170189	l00170189	1898	Poetry	Poetry	Moderne	Einsames Dorf	1890
l00170190	l00170190	1898	Poetry	Poetry	Moderne	Der Sieger	1890
l00170191	l00170191	1898	Poetry	Poetry	Moderne	Der schöne Knabe	1890
l00170194	l00170194	1898	Poetry	Poetry	Moderne	Der Dichter	1890
l00170195	l00170195	1898	Poetry	Poetry	Moderne	An ein junges Mädchen	1890
l00170196	l00170196	1898	Poetry	Poetry	Moderne	Lied	1890
l00170197	l00170197	1898	Poetry	Poetry	Moderne	Frage	1890
l00170198	l00170198	1898	Poetry	Poetry	Moderne	Traurige Mär	1890
l00170199	l00170199	1898	Poetry	Poetry	Moderne	Abend	1890
l00170200	l00170200	1898	Poetry	Poetry	Moderne	Raub	1890
l00170201	l00170201	1898	Poetry	Poetry	Moderne	Zwei Stunden	1890
l00170202	l00170202	1898	Poetry	Poetry	Moderne	Pflicht	1890
l00170203	l00170203	1898	Poetry	Poetry	Moderne	Die Pforte des Todes	1890
l00170206	l00170206	1898	Poetry	Poetry	Moderne	Von des Göttlichen Menschentum	1890
l00170207	l00170207	1898	Poetry	Poetry	Moderne	Der Berggipfel	1890
l00170208	l00170208	1898	Poetry	Poetry	Moderne	Sommernacht	1890
l00170209	l00170209	1898	Poetry	Poetry	Moderne	Die einsame Seele	1890
l00170210	l00170210	1898	Poetry	Poetry	Moderne	Die Mutter	1890
l00170211	l00170211	1898	Poetry	Poetry	Moderne	Ikarus	1890
l00170212	l00170212	1898	Poetry	Poetry	Moderne	Der Knabe	1890
l00170213	l00170213	1898	Poetry	Poetry	Moderne	Endymion	1890
l00170214	l00170214	1898	Poetry	Poetry	Moderne	Von der Vergänglichkeit des Menschen	1890
l00170225	l00170225	1898	Poetry	Poetry	Moderne	Antigone	1890
l00170226	l00170226	1898	Poetry	Poetry	Moderne	Vision: Elend	1890
l00170227	l00170227	1898	Poetry	Poetry	Moderne	Evokation	1890
l00170228	l00170228	1898	Poetry	Poetry	Moderne	Leben...	1890
l00170229	l00170229	1898	Poetry	Poetry	Moderne	Und schlägt mir dein Herz...	1890
l00170230	l00170230	1898	Poetry	Poetry	Moderne	O Mutter!	1890
l00180029	l00180029	1898	Poetry	Poetry	Moderne	Letzte Bitte	1890
l00180061	l00180061	1898	Poetry	Poetry	Moderne	Aus weißen Wolken	1890
l00180062	l00180062	1898	Poetry	Poetry	Moderne	Dann losch das Licht	1890
l00180063	l00180063	1898	Poetry	Poetry	Moderne	Fern liegt ein Land!	1890
l00180064	l00180064	1898	Poetry	Poetry	Moderne	Noch glänzt kein Stern	1890
l00180151	l00180151	1898	Poetry	Poetry	Moderne	Reiselied	1890
l0030011	l0030011	1898	Poetry	Poetry	Moderne	Heidestimmung	1890
l0030012	l0030012	1898	Poetry	Poetry	Moderne	Stille Fahrt	1890
l0030013	l0030013	1898	Poetry	Poetry	Moderne	Reiter im Herbst	1890
l0030089	l0030089	1898	Poetry	Poetry	Moderne	Ideale Landschaft	1890
l0030215	l0030215	1898	Poetry	Poetry	Moderne	In einem Garten...	1890
l0030216	l0030216	1898	Poetry	Poetry	Moderne	Phantasus	1890
l0030244	l0030244	1898	Poetry	Poetry	Moderne	Schwermut	1890
l0030245	l0030245	1898	Poetry	Poetry	Moderne	Heimweh	1890
l0030246	l0030246	1898	Poetry	Poetry	Moderne	Am Abend	1890
l0030247	l0030247	1898	Poetry	Poetry	Moderne	Unterwegs	1890
l0030248	l0030248	1898	Poetry	Poetry	Moderne	In der Ferne	1890
l0030254	l0030254	1898	Poetry	Poetry	Moderne	In später Nacht	1890
l0030255	l0030255	1898	Poetry	Poetry	Moderne	Glaube	1890
l0040011	l0040011	1898	Poetry	Poetry	Moderne	Vorfrühling	1890
l0040012	l0040012	1898	Poetry	Poetry	Moderne	Hirschröhren	1890
l0040013	l0040013	1898	Poetry	Poetry	Moderne	Jugenden und Alter	1890
l0040014	l0040014	1898	Poetry	Poetry	Moderne	Nacht war's	1890
l0040022	l0040022	1898	Poetry	Poetry	Moderne	Parzifal	1890
l0040023	l0040023	1898	Poetry	Poetry	Moderne	Hans, der Schuster	1890
l0040024	l0040024	1898	Poetry	Poetry	Moderne	Mädchenträume	1890
l0040027	l0040027	1898	Poetry	Poetry	Moderne	Die Hochzeit zu Kana	1890
l0040028	l0040028	1898	Poetry	Poetry	Moderne	Herbststimmung	1890
l0040029	l0040029	1898	Poetry	Poetry	Moderne	Reiter im Herbst	1890
l0040030	l0040030	1898	Poetry	Poetry	Moderne	Christus beruhigt das Meer	1890
l0040032	l0040032	1898	Poetry	Poetry	Moderne	Kosmische Wanderung	1890
l0040033	l0040033	1898	Poetry	Poetry	Moderne	Stille Fahrt	1890
l0040034	l0040034	1898	Poetry	Poetry	Moderne	Abendsegen	1890
l0040035	l0040035	1898	Poetry	Poetry	Moderne	Frühlingsabend	1890
l0040036	l0040036	1898	Poetry	Poetry	Moderne	Heimwehlied	1890
l0040043	l0040043	1898	Poetry	Poetry	Moderne	Das alte Schloß	1890
l0040044	l0040044	1898	Poetry	Poetry	Moderne	Feldbank	1890
l0040045	l0040045	1898	Poetry	Poetry	Moderne	Zügenglöcklein	1890
l0040046	l0040046	1898	Poetry	Poetry	Moderne	Zu spät	1890
l0040047	l0040047	1898	Poetry	Poetry	Moderne	Zwei Flammen	1890
l0040140	l0040140	1898	Poetry	Poetry	Moderne	Der Leser	1890
l0040284	l0040284	1898	Poetry	Poetry	Moderne	Reiselied	1890
l0040295	l0040295	1898	Poetry	Poetry	Moderne	Schönes, grünes, weiches Gras	1890
l0040296	l0040296	1898	Poetry	Poetry	Moderne	Über die Welt hin ziehen die Wolken	1890
l0040298	l0040298	1898	Poetry	Poetry	Moderne	Vor meinem Fenster	1890
l0040299	l0040299	1898	Poetry	Poetry	Moderne	Nachts um meinen Tempelhain	1890
l0040300	l0040300	1898	Poetry	Poetry	Moderne	Meine weißen Marmorfinger	1890
l0040343	l0040343	1898	Poetry	Poetry	Moderne	Lied eines Toren	1890
l0040344	l0040344	1898	Poetry	Poetry	Moderne	Seele der Natur	1890
l0040345	l0040345	1898	Poetry	Poetry	Moderne	Landschaft	1890
l0040346	l0040346	1898	Poetry	Poetry	Moderne	In die Ferne	1890
l0040347	l0040347	1898	Poetry	Poetry	Moderne	Charleroi	1890
l0040357	l0040357	1898	Poetry	Poetry	Moderne	Glaube	1890
l0040358	l0040358	1898	Poetry	Poetry	Moderne	Milde Nacht	1890
l0040359	l0040359	1898	Poetry	Poetry	Moderne	Der Bauer von Lupstein	1890
l0040360	l0040360	1898	Poetry	Poetry	Moderne	Burenpatrouille	1890
l0040361	l0040361	1898	Poetry	Poetry	Moderne	Im Land der blauen Seen	1890
l0040439	l0040439	1898	Poetry	Poetry	Moderne	Aus „Mit roten Kressen“	1890
l0040510	l0040510	1898	Poetry	Poetry	Moderne	Das ist mein Streit	1890
l0040511	l0040511	1898	Poetry	Poetry	Moderne	Die Mädchen singen	1890
l0040512	l0040512	1898	Poetry	Poetry	Moderne	Casabianca	1890
l0040513	l0040513	1898	Poetry	Poetry	Moderne	Die Mühle	1890
l0040514	l0040514	1898	Poetry	Poetry	Moderne	Bodensee	1890
l0040520	l0040520	1898	Poetry	Poetry	Moderne	Das hat die Sommernacht getan	1890
l0040521	l0040521	1898	Poetry	Poetry	Moderne	Schlafe, ach, schlafe	1890
l0040522	l0040522	1898	Poetry	Poetry	Moderne	Das sind die schwülen Sommernächte	1890
l0040523	l0040523	1898	Poetry	Poetry	Moderne	Was geht das fremde Lied mich an	1890
l0040524	l0040524	1898	Poetry	Poetry	Moderne	Du und ich	1890
l0040569	l0040569	1898	Poetry	Poetry	Moderne	Spuren im Tau	1890
l0040570	l0040570	1898	Poetry	Poetry	Moderne	Das Dritte	1890
l0060044	l0060044	1898	Poetry	Poetry	Moderne	Aus „Telemach“	1890
l0010021	l0010021	1899	Poetry	Poetry	Moderne	Das treue Mädchen	1890
l0010022	l0010022	1899	Poetry	Poetry	Moderne	Ermunterung	1890
l0010045	l0010045	1899	Poetry	Poetry	Moderne	Der herzliche Wandersmann	1890
l0010075	l0010075	1899	Poetry	Poetry	Moderne	Heimliche Gewalt	1890
l0010076	l0010076	1899	Poetry	Poetry	Moderne	Der Seligen Furcht	1890
l0010110	l0010110	1899	Poetry	Poetry	Moderne	Sechse, sieben oder acht	1890
l0010111	l0010111	1899	Poetry	Poetry	Moderne	Der gescheite Mann	1890
l0010112	l0010112	1899	Poetry	Poetry	Moderne	Kindergeschichte	1890
l0010113	l0010113	1899	Poetry	Poetry	Moderne	Die Sterbende	1890
l0010114	l0010114	1899	Poetry	Poetry	Moderne	Sonntag Nachmittag	1890
l0010148	l0010148	1899	Poetry	Poetry	Moderne	Der Sommer	1890
l0010150	l0010150	1899	Poetry	Poetry	Moderne	An die Geliebte	1890
l0010157	l0010157	1899	Poetry	Poetry	Moderne	Das Häslein	1890
l0010158	l0010158	1899	Poetry	Poetry	Moderne	Anmutiger Vertrag	1890
l0010174	l0010174	1899	Poetry	Poetry	Moderne	Freudiger Trunk	1890
l0010181	l0010181	1899	Poetry	Poetry	Moderne	Mädchenlied	1890
l0010182	l0010182	1899	Poetry	Poetry	Moderne	Die Hütte	1890
l0010183	l0010183	1899	Poetry	Poetry	Moderne	Erntetag	1890
l0010184	l0010184	1899	Poetry	Poetry	Moderne	Vorbei	1890
l0010185	l0010185	1899	Poetry	Poetry	Moderne	An deiner Seite	1890
l0010199	l0010199	1899	Poetry	Poetry	Moderne	Die Teppichklopferinnen	1890
l0010200	l0010200	1899	Poetry	Poetry	Moderne	Zug des Schicksals	1890
l0010206	l0010206	1899	Poetry	Poetry	Moderne	Traurige Geschichte	1890
l0010211	l0010211	1899	Poetry	Poetry	Moderne	Reifer Sommer	1890
l0010222	l0010222	1899	Poetry	Poetry	Moderne	Leid	1890
l0010223	l0010223	1899	Poetry	Poetry	Moderne	Die Nixe	1890
l0010243	l0010243	1899	Poetry	Poetry	Moderne	Selige Menschen	1890
l0010253	l0010253	1899	Poetry	Poetry	Moderne	Bei Rädergerassel und Pferdegetrab...	1890
l0010254	l0010254	1899	Poetry	Poetry	Moderne	Bild	1890
l0010255	l0010255	1899	Poetry	Poetry	Moderne	Sehnsucht	1890
l0010260	l0010260	1899	Poetry	Poetry	Moderne	Der betende Baum	1890
l0010265	l0010265	1899	Poetry	Poetry	Moderne	Abschied	1890
l0010271	l0010271	1899	Poetry	Poetry	Moderne	Tagesanbruch auf dem Lande	1890
l0010272	l0010272	1899	Poetry	Poetry	Moderne	Lockung	1890
l0010273	l0010273	1899	Poetry	Poetry	Moderne	Nur Geduld!	1890
l0010281	l0010281	1899	Poetry	Poetry	Moderne	Spaziergang	1890
l0010288	l0010288	1899	Poetry	Poetry	Moderne	Herbst	1890
l0010298	l0010298	1899	Poetry	Poetry	Moderne	Sonnenliedchen	1890
l0010300	l0010300	1899	Poetry	Poetry	Moderne	Leuchtende Tage	1890
l0010301	l0010301	1899	Poetry	Poetry	Moderne	Nach Hause	1890
l00110030	l00110030	1899	Poetry	Poetry	Moderne	So möchtʼ ich ruhʼn	1890
l00110032	l00110032	1899	Poetry	Poetry	Moderne	Mit deinem Namen	1890
l00110033	l00110033	1899	Poetry	Poetry	Moderne	Letzte Gunst	1890
l00110034	l00110034	1899	Poetry	Poetry	Moderne	Dein Gruß	1890
l00110077	l00110077	1899	Poetry	Poetry	Moderne	Gebet	1890
l00110078	l00110078	1899	Poetry	Poetry	Moderne	Mein Leid	1890
l00110079	l00110079	1899	Poetry	Poetry	Moderne	O Mutter! ...	1890
l00180113	l00180113	1899	Poetry	Poetry	Moderne	Die maske	1890
l00180114	l00180114	1899	Poetry	Poetry	Moderne	Ein knabe der mir von herbst und abend sang	1890
l0030002	l0030002	1899	Poetry	Poetry	Moderne	Dämmerstunde	1890
l0030104	l0030104	1899	Poetry	Poetry	Moderne	Märchen	1890
l0030129	l0030129	1899	Poetry	Poetry	Moderne	Die Kranke	1890
l0030208	l0030208	1899	Poetry	Poetry	Moderne	Aus „Der Abenteurer und die Sängerin“	1890
l0030213	l0030213	1899	Poetry	Poetry	Moderne	Rote Rosen...	1890
l0030214	l0030214	1899	Poetry	Poetry	Moderne	Die Sonne sank...	1890
l0030278	l0030278	1899	Poetry	Poetry	Moderne	Hilf mir!	1890
l0030279	l0030279	1899	Poetry	Poetry	Moderne	Die Alte	1890
l0030336	l0030336	1899	Poetry	Poetry	Moderne	An blauen Frühlingstagen	1890
l0030337	l0030337	1899	Poetry	Poetry	Moderne	Im stillen Hafen	1890
l0030338	l0030338	1899	Poetry	Poetry	Moderne	Erinnerung	1890
l0030339	l0030339	1899	Poetry	Poetry	Moderne	Frühlingsfeier	1890
l0040003	l0040003	1899	Poetry	Poetry	Moderne	Beethoven	1890
l0040004	l0040004	1899	Poetry	Poetry	Moderne	Dämmerstunde	1890
l0040147	l0040147	1899	Poetry	Poetry	Moderne	Lerchen	1890
l0040148	l0040148	1899	Poetry	Poetry	Moderne	An kleine Mädchen	1890
l0040149	l0040149	1899	Poetry	Poetry	Moderne	Peccavi?	1890
l0040162	l0040162	1899	Poetry	Poetry	Moderne	Erwacht	1890
l0040163	l0040163	1899	Poetry	Poetry	Moderne	Märchen	1890
l0040164	l0040164	1899	Poetry	Poetry	Moderne	Fromm	1890
l0040197	l0040197	1899	Poetry	Poetry	Moderne	Lied der Knospen	1890
l0040198	l0040198	1899	Poetry	Poetry	Moderne	Zwei Marienbilder	1890
l0040199	l0040199	1899	Poetry	Poetry	Moderne	Die Kranke	1890
l0040228	l0040228	1899	Poetry	Poetry	Moderne	So möcht ich ruhn	1890
l0040294	l0040294	1899	Poetry	Poetry	Moderne	Sieben Billionen Jahre vor meiner Geburt	1890
l0040297	l0040297	1899	Poetry	Poetry	Moderne	Rote Rosen	1890
l0040301	l0040301	1899	Poetry	Poetry	Moderne	In rote Fixsternwälder, die verbluten	1890
l0040445	l0040445	1899	Poetry	Poetry	Moderne	Bauernaufstand	1890
l0040497	l0040497	1899	Poetry	Poetry	Moderne	Mondeszauber	1890
l0040498	l0040498	1899	Poetry	Poetry	Moderne	Tagebuchblätter	1890
l0040499	l0040499	1899	Poetry	Poetry	Moderne	Gebirge	1890
l0040500	l0040500	1899	Poetry	Poetry	Moderne	Cäsar	1890
l0040501	l0040501	1899	Poetry	Poetry	Moderne	Ahasver	1890
l0040515	l0040515	1899	Poetry	Poetry	Moderne	Schau unsre Tage sind so eng	1890
l0040516	l0040516	1899	Poetry	Poetry	Moderne	Nach den Gebeten	1890
l0040532	l0040532	1899	Poetry	Poetry	Moderne	Die Teppichklopferinnen	1890
l0040533	l0040533	1899	Poetry	Poetry	Moderne	Kammermusik	1890
l0040534	l0040534	1899	Poetry	Poetry	Moderne	Erinnerung	1890
l0040535	l0040535	1899	Poetry	Poetry	Moderne	Acherontische Sizilianen	1890
l0040697	l0040697	1899	Poetry	Poetry	Moderne	Juli-Schwermut	1890
l0040698	l0040698	1899	Poetry	Poetry	Moderne	Traum und Tod	1890
l00140079	l00140079	1900	Poetry	Poetry	Moderne	Selige Hoffnung	1900
l0030030	l0030030	1900	Poetry	Poetry	Moderne	Zu Ende	1900
l0030031	l0030031	1900	Poetry	Poetry	Moderne	Kurze Geschichte	1900
l0030032	l0030032	1900	Poetry	Poetry	Moderne	Sehnsucht	1900
l0030095	l0030095	1900	Poetry	Poetry	Moderne	Rosenglut	1900
l0030098	l0030098	1900	Poetry	Poetry	Moderne	Der junge Gärtner	1900
l0030099	l0030099	1900	Poetry	Poetry	Moderne	Ein Frühlingsgebet	1900
l0030232	l0030232	1900	Poetry	Poetry	Moderne	Frau Sorge	1900
l0030233	l0030233	1900	Poetry	Poetry	Moderne	Trost der Nacht	1900
l0030234	l0030234	1900	Poetry	Poetry	Moderne	Träumerei	1900
l0030331	l0030331	1900	Poetry	Poetry	Moderne	Mädchenlied	1900
l0030332	l0030332	1900	Poetry	Poetry	Moderne	Die jungen Liebenden	1900
l0030333	l0030333	1900	Poetry	Poetry	Moderne	Die Flucht	1900
l0030334	l0030334	1900	Poetry	Poetry	Moderne	Herbstgang	1900
l0030335	l0030335	1900	Poetry	Poetry	Moderne	Rosenlied	1900
l0040063	l0040063	1900	Poetry	Poetry	Moderne	Mein Wesel	1900
l0040064	l0040064	1900	Poetry	Poetry	Moderne	Wanderung	1900
l0040071	l0040071	1900	Poetry	Poetry	Moderne	Es ist eine alte Stadt —	1900
l0040072	l0040072	1900	Poetry	Poetry	Moderne	Nacht auf dem Felde	1900
l0040074	l0040074	1900	Poetry	Poetry	Moderne	Einsiedel	1900
l0040290	l0040290	1900	Poetry	Poetry	Moderne	Gestorben	1900
